bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,sale_year,sale_month,was_renovated,effective_year,effective_age,price_log,sqft_living_log,sqft_lot_log,sqft_living15_log,sqft_lot15_log
2,1.0,1.0,0,0,3,6,98126,2014,12,0,1951,63,12.560247968016562,7.099201743553092,8.496173824192162,7.00397413672268,8.699681400989514
3,1.0,1.0,0,0,3,6,98023,2015,4,0,1966,49,12.310437165348775,6.898714534329988,9.087155271405804,7.02197642307216,9.062536177207788
4,2.5,1.0,0,0,3,7,98092,2014,5,0,1961,53,12.206077645517674,7.450660796211539,9.169622538697624,7.327123292259293,9.148571345578551
3,2.0,1.0,0,0,3,7,98023,2014,10,0,1995,19,12.419169901386761,7.333676395657684,9.07680897935166,7.467942332285852,9.07680897935166
4,5.5,1.0,0,0,3,11,98058,2014,8,0,2006,8,14.220976332738882,8.787372988731876,12.289379251656584,8.321421586897879,10.827329700563117
3,1.75,1.0,0,0,3,6,98146,2014,11,0,1942,72,12.154784614286667,7.00397413672268,9.154087430425385,7.208600337960199,9.154087430425385
4,2.5,1.5,0,0,4,9,98112,2014,12,0,1921,93,13.790193775620484,8.013343181386672,8.507344855361422,7.741099090035366,8.603554357064281
4,3.0,2.0,0,0,4,9,98105,2014,12,0,1925,89,13.937729075643883,8.064950891749143,8.444622498581403,7.908754738783246,8.696343057044556
4,1.75,1.0,0,0,4,8,98003,2015,5,0,1958,57,12.553912171868914,7.5126175446745105,9.43675855582405,7.611347717403621,9.43675855582405
3,2.5,1.0,0,0,4,8,98177,2014,7,0,1937,77,13.384729180332174,7.840312983320164,8.996404301412886,7.65491704784832,8.949365142352965
3,2.0,1.0,0,0,4,7,98133,2014,5,0,1954,60,13.015893357585442,7.479299637782834,8.796490207333578,7.606387389772652,8.380685946761574
3,1.75,1.0,0,0,3,7,98034,2014,10,0,1987,27,12.899222326086994,7.293697720601438,8.80732226751107,7.490529402060711,8.906528917594517
1,1.0,1.0,0,0,3,5,98146,2015,2,0,1942,73,11.407020356604264,6.3473892096560105,8.314097335405807,6.792344427470809,8.537191877922927
3,1.0,1.0,0,0,3,6,98146,2014,11,0,1950,64,11.975407125004564,6.8679744089702925,9.02304647355567,7.01301578963963,9.015784277513886
4,3.0,2.0,0,1,3,9,98136,2014,9,0,2011,3,13.676249640055394,7.9865049385539955,8.869116865929483,7.714677473800927,8.981052985901483
3,1.5,1.0,0,0,3,6,98001,2015,3,0,1989,26,12.185875040240456,6.90875477931522,9.829248802600596,7.384610383176974,9.76543165404016
3,1.75,1.0,0,0,5,8,98199,2014,7,0,1940,74,13.652992804936396,7.804251383528112,9.05998249038762,7.732369222284388,8.662158961666423
4,2.5,2.0,0,0,3,9,98052,2014,9,0,2005,9,13.560619598657233,8.105005537547246,8.537387898701757,8.010027528481734,8.551981016901902
3,2.5,2.0,0,0,3,8,98027,2014,8,0,2001,13,13.088808662125674,7.421177528595393,8.368461137615839,7.421177528595393,7.971776122880628
3,1.5,2.0,0,0,3,7,98019,2015,4,0,1990,25,12.866182555987908,7.390798521735676,9.995610841411933,7.3783837129967145,9.984145455553582
3,3.0,2.0,0,0,3,10,98155,2015,1,1,2003,12,13.710151153416941,8.003363058629947,10.337540117496205,7.467942332285852,9.667955074409104
3,1.5,1.0,0,2,3,7,98106,2015,4,0,1964,51,12.724869415131389,7.123672785204607,8.517393171418904,6.957497370876951,8.517393171418904
2,1.0,1.0,0,0,5,6,98118,2015,4,0,1949,66,12.936036208848487,6.508769136971682,8.699681400989514,7.123672785204607,8.525359754082631
0,0.0,3.0,0,2,3,8,98133,2015,2,0,2006,9,12.847929163278053,7.293697720601438,6.887552571664617,7.293697720601438,7.24422751560335
3,1.5,1.0,0,0,3,6,98112,2014,8,0,1909,105,12.765691290604371,7.186144304522325,8.38958706681109,7.208600337960199,8.38958706681109
4,5.25,2.0,0,0,3,11,98059,2014,11,0,2005,9,14.093143052138025,8.717845704894916,9.246672301223573,8.340694647925071,9.283869605264298
3,1.75,1.0,0,3,4,8,98199,2014,8,0,1945,69,13.547632419997361,7.80016307039296,8.665785595466064,7.836369760545124,8.665785595466064
4,2.5,2.0,0,0,3,8,98059,2014,10,0,2013,1,13.174957725054906,7.972810784121404,8.81537000096066,7.972810784121404,8.81537000096066
4,2.75,1.5,0,0,5,8,98118,2014,7,0,1908,106,13.169248871698304,7.745435610274381,8.517393171418904,7.00397413672268,8.517393171418904
2,1.0,1.0,0,0,3,6,98115,2014,7,0,1937,77,13.012550743537489,7.01301578963963,8.596743470174246,7.170888478512505,8.596743470174246
4,3.25,2.0,0,0,3,9,98072,2014,7,0,1981,33,13.560619598657233,8.31898612539206,12.393891564103482,8.235095497258357,11.383067317712001
3,1.0,1.5,0,0,4,5,98032,2015,1,0,1910,105,12.081081821061819,6.836259277277067,9.200391041122515,6.836259277277067,8.881975184248867
4,2.25,1.0,0,2,4,8,98146,2015,4,0,1952,63,13.527829818844937,7.791935956938058,9.316590491818841,7.701200180857446,9.047586120674756
4,2.25,1.0,0,0,5,8,98112,2014,12,0,1951,63,14.05058347065728,7.962415680121064,8.699681400989514,7.771067086065406,8.612685172875459
3,1.0,1.0,0,0,3,7,98146,2015,2,0,1958,57,12.429220196836383,7.300472814267799,8.81744592104187,7.300472814267799,8.935245415029874
3,2.75,1.5,0,2,5,8,98122,2014,10,0,1900,114,13.539758373899955,7.581209826196346,8.762646029650282,7.80016307039296,8.677780256064185
3,2.0,1.5,0,0,4,7,98199,2014,12,0,1926,88,13.369225017834633,7.293697720601438,8.442685139241176,7.438971592395862,8.517393171418904
3,3.25,2.0,0,0,5,8,98115,2015,4,0,1910,105,13.805461232211272,7.8083230503910555,8.338783971442199,7.771067086065406,8.36287583103188
4,1.75,1.0,0,0,4,7,98125,2014,10,0,1946,68,12.886643575525625,7.581209826196346,8.980423936374544,7.1631723908466425,8.980423936374544
2,1.5,2.0,0,0,3,7,98133,2015,4,0,2006,9,12.524530013005734,7.057036981697891,7.00669522683704,7.057036981697891,6.99117688712121
3,2.5,2.0,0,0,3,8,98059,2015,2,0,1997,18,12.873904582205107,7.555381944240273,8.467162257810672,7.8083230503910555,8.716044050161402
5,2.75,1.5,0,0,4,8,98107,2015,3,0,1913,102,13.53115760450794,7.908754738783246,8.45126704130007,7.421177528595393,8.476579508530941
2,1.0,1.5,0,0,4,6,98107,2015,2,0,1906,109,13.017005083966255,6.928537818164665,8.517393171418904,7.307202314764738,8.517393171418904
2,1.0,1.0,0,0,4,7,98117,2014,6,0,1909,105,13.06685278163674,6.803505257608338,8.537191877922927,7.244941546337007,8.537191877922927
3,1.75,1.0,0,0,3,7,98045,2015,3,0,1973,42,12.092349482427034,7.02197642307216,9.254452946594503,7.1316985104669115,9.251002353695073
3,2.5,1.0,0,0,3,8,98038,2014,6,0,1985,29,13.091906231773164,7.75833346749091,10.98629222322094,7.901377353792616,10.525782992124123
3,1.5,1.0,0,0,4,7,98023,2015,3,0,1982,33,12.278397958261774,7.252053951852814,9.03788993497749,7.273092595999522,8.904086913938967
4,1.75,1.0,0,0,5,7,98116,2014,8,0,1919,95,13.286183160425152,7.560601162768557,8.489410810403786,7.518064181233078,8.489410810403786
4,1.75,1.0,0,0,3,6,98028,2015,4,0,1918,97,12.691583538230217,7.223295679562314,9.20974019190415,7.409136443920128,9.358156746670401
3,2.5,2.5,0,0,3,8,98116,2014,8,0,2004,10,13.270785106659046,7.372118028337787,7.569411792450712,7.390798521735676,7.612336837167746
4,1.75,1.0,0,0,3,7,98198,2014,7,0,1954,60,12.106810165667413,7.523481312573497,8.922791623969637,7.2868764117507,8.922791623969637
3,2.0,1.0,0,0,4,7,98199,2015,2,0,1908,107,12.75130259456002,7.266128779556451,8.343077871169383,7.340186835320115,8.517393171418904
3,1.75,1.0,0,0,3,8,98125,2015,3,0,1960,55,13.568331709230735,7.57095858316901,9.074520648833648,7.719129840906732,9.123256265069069
4,1.0,1.5,0,0,3,7,98122,2014,10,0,1903,111,12.905452860309719,7.147559271189454,8.197263371414335,7.259116128097101,8.486527777105353
3,1.5,1.0,0,0,3,7,98106,2015,4,0,1948,67,12.962196972666593,7.2305631534092925,8.881975184248867,7.107425474110705,8.881975184248867
3,2.5,2.0,0,0,3,7,98065,2014,9,0,2005,9,12.871337193291367,7.450660796211539,8.415381925269553,7.7057128238944275,8.437933510430605
6,3.0,2.0,0,0,4,8,98027,2014,7,0,1970,44,13.415034483903348,8.30671904320269,10.496040617860372,8.205491613120236,10.666044184468241
4,3.25,2.5,0,0,3,10,98112,2014,5,1,1995,19,14.224968351352379,8.205491613120236,8.665785595466064,8.083637203141548,8.665785595466064
3,2.25,2.0,0,0,3,7,98056,2014,5,0,1997,17,12.5721071517933,7.534228326274089,8.080546965824498,7.390798521735676,8.120886021092838
4,2.0,1.5,0,0,5,7,98103,2015,2,0,1908,107,13.45883704259595,7.7102051944325325,8.441607204459642,7.327123292259293,8.441607204459642
4,3.0,1.0,0,0,3,8,98199,2015,3,1,2015,0,13.629182184591333,7.611347717403621,8.699681400989514,7.244941546337007,8.699681400989514
2,2.75,2.0,1,4,3,12,98166,2014,9,0,1989,25,14.456838516387228,8.213652703029998,10.374896443938328,7.745435610274381,10.203184654566114
2,1.0,1.0,0,0,3,7,98115,2014,10,0,1967,47,12.767118838519758,7.280008252884188,8.761080103868347,7.123672785204607,8.761080103868347
3,1.75,1.0,0,0,4,7,98166,2015,5,0,1956,59,12.973865689268807,7.396948602621014,9.105090961257085,7.3783837129967145,9.316590491818841
3,2.5,1.0,0,1,3,8,98177,2014,10,0,1958,56,13.091906231773164,7.518064181233078,9.018089684104343,7.58629630715272,8.97727273946428
3,1.5,1.0,0,2,4,8,98117,2014,10,0,1949,65,13.567050480716235,7.390798521735676,8.922791623969637,7.80016307039296,8.962007209588313
2,1.5,1.0,0,2,3,8,98136,2014,8,0,1957,57,13.487007879880162,7.518064181233078,9.105090961257085,7.53955882930103,8.93075873555827
3,1.0,1.0,0,0,3,7,98072,2015,2,0,1971,44,12.936036208848487,7.215975002651466,11.206631256306466,7.621195162809845,10.83891402271876
4,1.0,1.0,0,0,3,7,98117,2014,6,0,1941,73,13.081543466215237,7.640603826393634,8.612685172875459,7.155396301896734,8.294299608857235
4,2.25,1.0,0,0,4,7,98028,2014,9,0,1979,35,13.021992614421487,7.844240718141811,9.210440366976517,7.80016307039296,9.210440366976517
3,2.5,2.0,0,0,3,8,98023,2015,4,0,1985,30,12.663500657121004,7.844240718141811,9.008346579384707,7.518064181233078,9.085230560933338
2,1.0,1.0,1,4,3,6,98178,2014,10,0,1945,69,13.45883704259595,7.057036981697891,9.777697546477828,7.32052696227274,9.482121694896287
4,2.0,1.0,0,1,3,7,98118,2014,7,1,2004,10,12.560247968016562,7.473637108496206,8.612685172875459,7.32052696227274,8.612685172875459
3,1.75,1.0,0,0,5,7,98115,2014,9,0,1906,108,13.26212705890841,7.450660796211539,8.30671904320269,7.450660796211539,8.39185670010494
3,2.25,1.0,0,2,4,8,98166,2014,7,0,1960,54,13.28787951079572,7.741099090035366,9.427948631791715,7.824445930877619,9.427948631791715
4,1.75,1.0,0,2,3,8,98166,2015,2,0,1956,59,13.283633227126662,7.824445930877619,9.946020083254831,7.682943169878292,9.617603862025726
4,2.25,1.5,0,0,4,8,98155,2014,9,0,1968,46,12.804911893867851,7.467942332285852,9.237079669165805,7.467942332285852,9.223059144383958
3,2.5,2.0,0,0,3,8,98074,2014,12,0,1986,28,13.102162710901053,7.544861068658458,9.229260256828693,7.640603826393634,9.189627330378642
3,2.25,1.0,0,0,4,8,98027,2014,5,0,1978,36,12.923914877701906,7.496097345175956,10.510668264544881,7.912423121473705,10.502461406828811
3,2.5,2.0,0,0,3,9,98029,2014,10,0,1999,15,13.161586013632684,7.6783263565068856,8.365905077202456,7.6783263565068856,8.286269452783065
3,1.0,1.0,0,0,4,7,98133,2014,10,0,1947,67,12.871337193291367,7.2305631534092925,8.793612071589308,7.384610383176974,8.794067065151415
2,1.0,1.0,0,0,3,7,98119,2014,11,0,1910,104,13.017005083966255,7.074116816197362,8.699681400989514,7.3783837129967145,8.699681400989514
3,2.5,2.0,0,0,3,7,98031,2014,12,0,2006,8,12.691583538230217,7.844240718141811,8.352554369474591,7.844240718141811,8.352554369474591
2,1.0,1.0,0,0,3,7,98103,2015,3,0,1924,91,13.399996629152975,6.976348070447749,8.517393171418904,7.244941546337007,8.294299608857235
3,2.25,2.0,0,0,3,10,98136,2014,6,0,1995,19,13.652992804936396,7.962415680121064,9.008346579384707,7.1785454837637,9.008346579384707
3,2.5,2.0,0,0,3,7,98042,2014,8,0,1990,24,12.560247968016562,7.57095858316901,9.197761589769323,7.528869256642251,9.091106284052485
2,1.0,1.0,0,0,4,7,98107,2014,12,0,1923,91,12.886643575525625,6.769641976852503,8.046229101075378,7.359467638255621,7.48324441607385
3,2.0,2.0,0,0,3,7,98103,2014,7,0,1996,18,12.994532278619134,7.346655163176539,7.784057002639929,7.346655163176539,8.145259566516865
3,1.75,1.5,0,0,5,6,98056,2015,3,0,1917,98,12.425212191503038,7.244941546337007,8.639233817325263,7.749753406274437,9.150696519048667
3,1.75,1.5,0,0,4,8,98105,2015,2,0,1930,85,13.361381852676738,7.099201743553092,8.38958706681109,7.611347717403621,8.229777750081887
3,2.5,2.0,0,0,3,9,98001,2014,8,0,2001,13,13.151924121391561,8.14060704285845,10.799453120615684,7.8083230503910555,10.498387745089026
3,3.25,2.0,0,0,4,9,98112,2015,1,0,1954,61,14.151983508870947,8.013343181386672,8.711772645605693,8.013343181386672,8.94910546953925
2,1.0,1.0,0,0,3,6,98166,2015,3,0,1955,60,12.206077645517674,6.85751406254539,8.999742789830492,7.390798521735676,8.939974177289633
4,2.75,1.0,0,3,3,9,98136,2014,5,1,2014,0,13.942144089954521,8.12296471523406,9.000113045928519,7.659642954564682,8.757940876678804
4,1.0,1.0,0,2,3,6,98126,2014,11,0,1946,68,13.005831808336863,7.2868764117507,8.434028950155469,7.353081920515432,8.434028950155469
3,1.5,1.5,0,0,4,7,98117,2014,7,0,1920,94,13.22672519452875,7.462214939768189,8.343077871169383,7.415175109613295,8.229777750081887
4,2.0,1.0,0,0,4,7,98116,2014,9,0,1950,64,13.19375523568666,7.450660796211539,8.7662383802531,7.155396301896734,8.7662383802531
3,1.75,1.0,0,0,4,7,98055,2015,1,0,1968,47,12.660331092405906,7.300472814267799,8.922791623969637,7.300472814267799,8.922791623969637
5,2.5,2.0,0,0,3,9,98075,2015,1,0,2000,15,13.598598798635953,8.108021221376747,8.891098830616636,8.026496938945412,9.236982302922604
4,2.5,1.5,0,0,4,8,98023,2014,8,0,1969,45,12.933623668263472,8.157943507105037,9.108418382250798,7.840312983320164,9.036106025364846
2,1.5,2.0,0,0,3,7,98144,2014,8,0,2002,12,12.834683971615659,7.057036981697891,7.407924322559599,7.285506548522785,7.763021309018518
4,1.75,1.0,0,0,3,8,98125,2015,3,0,1952,63,12.901719200051183,8.010027528481734,9.435402082446297,7.621195162809845,8.93075873555827
3,1.0,1.0,0,0,3,7,98198,2015,1,0,1967,48,12.25486757159303,6.93828448401696,8.430327258394575,7.456454555176209,8.990192329641772
2,1.0,1.0,0,0,4,7,98115,2014,7,0,1939,75,12.807655372286902,6.8885724595653635,8.53915035876828,7.266128779556451,8.53915035876828
5,1.5,1.0,0,0,3,7,98178,2015,2,0,1960,55,12.08954444723597,7.596392304064196,9.809231816610408,7.528869256642251,9.066354521447801
2,1.0,1.0,0,0,4,7,98112,2014,5,0,1923,91,13.47302165746721,7.490529402060711,8.294299608857235,7.1785454837637,8.294299608857235
2,1.0,1.0,0,0,1,6,98146,2014,5,0,1928,86,12.449022745701502,6.698268054115413,8.984818995876008,7.273092595999522,8.984818995876008
5,2.25,1.0,0,0,3,8,98077,2014,12,0,1977,37,13.176853456625999,7.9865049385539955,10.545604561983295,7.8713112033234065,10.55323128448846
4,4.25,2.0,0,3,3,10,98092,2015,4,0,2006,9,13.19375523568666,8.493719835230594,10.167427498042906,8.226038429485484,9.197356444417888
4,1.5,1.0,0,0,3,7,98116,2014,8,0,1955,59,12.999067423500716,7.215975002651466,8.717845704894916,7.327123292259293,8.717845704894916
3,1.75,1.0,0,0,3,7,98014,2015,4,1,2006,9,12.834683971615659,7.223295679562314,9.88078171500049,7.266128779556451,9.77286620732769
4,2.5,2.0,0,0,3,9,98052,2014,11,0,2005,9,13.36491889147997,7.659642954564682,8.0774471493312,7.659642954564682,8.17413934342947
3,1.75,1.0,0,0,5,7,98136,2015,3,0,1942,73,12.965711906537503,7.123672785204607,8.881975184248867,7.403061091090091,8.881975184248867
4,2.5,2.0,0,0,3,8,98053,2015,3,0,2004,11,13.45883704259595,7.9269635448629785,11.399745568593604,7.8826922062890254,11.399745568593604
3,1.75,1.0,0,0,4,7,98116,2015,3,0,1909,106,13.429849547739444,7.415175109613295,8.657129031713755,7.630946580890459,8.623533227187563
2,2.0,1.0,0,0,3,7,98115,2014,8,0,1941,73,12.883651770327058,7.065613363597717,9.018210874191142,7.215975002651466,8.82453082152646
4,2.75,1.0,0,0,5,7,98108,2014,8,0,1940,74,13.171155446333852,7.81237820598861,8.881975184248867,7.313886831633462,8.699681400989514
2,1.75,1.0,0,0,2,7,98117,2015,1,0,1929,86,13.132315688453556,7.1785454837637,8.247220052745229,7.32052696227274,8.247220052745229
3,2.0,1.0,0,1,4,7,98033,2014,11,0,1959,55,13.227742692885437,7.421177528595393,9.33591519488425,7.701200180857446,9.33591519488425
3,1.75,1.0,0,0,4,7,98177,2014,10,0,1942,72,13.384729180332174,7.415175109613295,9.289151552400472,8.042699496897637,9.380420642347783
5,3.25,2.0,0,0,3,8,98065,2014,9,0,2005,9,13.35743708061023,8.160803920954665,8.889446165318288,7.944846711001996,8.75115798136203
3,2.5,2.0,0,0,3,7,98038,2014,7,0,2005,9,12.502470376049185,7.273092595999522,8.24301946898925,7.544861068658458,8.24800570160062
4,2.75,1.0,0,0,3,7,98034,2014,11,0,1978,36,12.91164481522143,7.766840537085513,8.951180966457603,7.6783263565068856,9.081938657171658
3,3.5,2.0,0,0,3,10,98077,2014,7,0,1986,28,13.647093089770562,8.149312843635345,9.664341643744413,8.11701408773731,9.604137675216665
3,1.0,1.0,0,0,4,7,98032,2014,7,0,1961,53,12.36308066783498,7.467942332285852,9.084890521258767,7.244941546337007,9.169622538697624
4,1.75,1.5,0,0,4,7,98107,2015,4,0,1946,69,13.366095129723817,7.293697720601438,8.351610750626559,7.300472814267799,8.594339400592892
3,1.75,1.0,0,0,3,7,98045,2014,8,0,1967,47,12.577639650232573,7.444833273892193,9.301186055275759,7.074116816197362,9.301186055275759
1,0.75,1.0,0,0,5,3,98022,2015,2,0,1920,95,12.476103599529843,6.255750041753367,9.471319061593414,7.201170883281678,9.411974239802511
4,2.5,2.0,0,0,3,8,98042,2015,2,0,2003,12,12.506180941677357,7.762596048540069,8.671800909642677,8.010027528481734,8.660947155060933
4,2.25,2.0,0,0,4,9,98117,2014,11,0,1948,66,13.681980308196241,7.7752758464868625,8.492285555710053,7.484930283289661,8.425077902508432
3,2.25,2.0,0,0,4,8,98032,2014,7,0,1982,32,12.608202196848836,7.560601162768557,8.967121656230923,7.682943169878292,8.88336291691676
3,1.0,1.0,0,0,5,7,98027,2015,3,0,1947,68,13.219491903015438,7.365812837209472,8.699681400989514,7.365812837209472,8.699681400989514
3,2.75,2.0,0,1,3,7,98166,2014,9,1,1986,28,12.765691290604371,8.029758520440822,8.571870752706934,7.852050207265889,9.8513517981156
3,2.5,2.0,0,2,3,10,98004,2014,6,0,1992,22,14.457891147509354,7.886457270977689,9.50061907027523,7.886457270977689,9.50061907027523
2,1.75,1.0,0,0,3,6,98117,2014,10,0,1915,99,13.145530925235363,7.438971592395862,8.517393171418904,7.43307534889858,8.517393171418904
4,3.25,2.0,0,0,5,9,98027,2014,10,0,1978,36,13.779884416590017,8.519390774959724,10.804116272920615,8.052296499538647,10.897017064751084
4,2.25,2.0,0,0,3,7,98011,2014,12,0,1999,15,13.07107218827772,7.893945138235959,8.449770515098804,7.8083230503910555,8.443761913330354
4,2.75,1.5,0,2,5,8,98117,2015,4,0,1928,87,13.875665422403163,7.908754738783246,8.294299608857235,7.3783837129967145,8.294299608857235
2,1.0,1.0,0,0,4,6,98070,2014,7,0,1926,88,12.437188334739655,6.846943139585379,9.645429005150419,7.223295679562314,10.457975932036732
6,2.5,1.0,0,0,5,8,98166,2015,3,0,1964,51,13.270785106659046,8.187855443695623,9.525224101853109,7.546974117516527,9.259225769705994
2,2.25,2.0,0,0,3,8,98144,2014,10,0,2008,6,12.834550629748248,7.123672785204607,7.067319848653476,7.13966033596492,7.013915474810528
5,4.0,2.0,0,2,4,9,98056,2014,12,0,1979,35,13.513054553109397,8.446985296372741,9.200391041122515,8.125926802707886,9.200391041122515
4,1.75,1.0,0,0,5,7,98031,2014,12,0,1975,39,12.509877789891931,7.444833273892193,8.881975184248867,7.456454555176209,8.881975184248867
2,1.0,1.0,0,0,3,6,98168,2014,6,0,1986,28,12.345838935721968,6.836259277277067,8.929435283803425,7.223295679562314,9.227885551191932
3,2.25,1.0,0,0,3,7,98023,2015,4,0,1984,31,12.25486757159303,7.266128779556451,9.121618441915379,7.266128779556451,8.758569510991506
3,2.75,2.0,0,0,4,7,98166,2015,2,0,1988,27,12.765691290604371,7.409136443920128,8.648396877031582,7.186144304522325,8.938662873666118
3,2.25,1.0,0,0,4,7,98034,2015,5,0,1968,47,13.105219253155285,7.353081920515432,9.392745258631441,7.692113339595466,8.43663368355782
3,2.5,1.0,0,0,4,7,98045,2014,9,0,1994,20,12.691583538230217,7.534228326274089,9.192787212728593,7.2305631534092925,9.348013177101256
3,2.0,1.0,0,0,3,7,98038,2014,10,0,1987,27,12.154784614286667,7.186144304522325,8.939318740417509,7.259116128097101,8.922791623969637
4,2.0,1.5,0,0,4,7,98117,2015,5,0,1945,70,13.397873167295554,7.244941546337007,8.453401058328458,7.244941546337007,8.453401058328458
3,1.5,1.0,0,0,3,7,98168,2015,3,0,1958,57,12.611374406964662,7.57095858316901,9.09963224999176,7.601402334583733,9.026417533815254
5,2.0,1.5,0,0,3,6,98122,2015,3,0,1931,84,13.047641986378483,7.601402334583733,8.006700845440367,7.193685818395112,8.294299608857235
3,1.0,1.5,0,0,3,6,98168,2014,6,0,1942,72,12.637858308703688,7.403061091090091,9.806150319647172,7.313886831633462,9.112286431500795
3,1.0,1.0,0,0,3,6,98033,2015,1,0,1919,96,13.345508528717259,6.928537818164665,8.942591637231851,7.534228326274089,8.612685172875459
3,1.75,1.0,0,0,4,7,98032,2015,2,0,1977,38,12.388398368982115,7.396948602621014,9.153875834995056,7.155396301896734,9.116139576577355
4,2.5,2.0,0,0,3,9,98042,2015,5,0,1995,20,13.180634172318978,7.9865049385539955,10.491190880632498,7.969357742016346,10.465671468577261
5,4.5,2.0,1,4,5,8,98006,2014,10,1,1963,51,13.815511557963774,7.659642954564682,9.09884999594282,7.962415680121064,9.09884999594282
1,1.0,1.0,0,0,3,7,98122,2014,9,0,1918,96,12.992256969959042,6.673297967767654,7.783640596221253,7.365812837209472,7.8504931808711405
4,1.75,1.0,0,0,4,6,98133,2015,5,0,1948,67,13.26212705890841,7.611347717403621,8.732465848349879,7.273092595999522,8.33302993974291
3,1.75,1.0,0,0,3,7,98155,2014,10,0,1959,55,12.94323910384853,7.333676395657684,8.88723835429314,7.365812837209472,8.88723835429314
4,3.75,2.0,0,0,4,9,98004,2015,4,1,1989,26,14.004477485291124,8.086717920303906,9.301094735244646,7.75833346749091,9.63135069141981
4,3.75,1.5,0,0,5,9,98119,2014,6,0,1925,89,13.910821646859095,7.983098940710892,8.071218539969863,7.550135342488429,8.371242135931933
3,3.75,2.0,0,0,3,10,98112,2015,4,0,2007,8,14.45736497045232,8.055475141757274,9.053803514155955,7.828436359157585,9.053803514155955
3,2.5,2.0,0,0,3,9,98072,2014,11,0,1985,29,13.270785106659046,7.687538766201629,10.603585520307838,7.875119281040293,10.596659732783579
2,1.0,1.0,0,0,5,7,98126,2015,3,0,1939,76,12.847929163278053,6.947937068614969,8.90557995798965,7.565793282428515,8.546946149565585
3,1.0,1.0,0,0,4,5,98055,2014,7,0,1924,90,12.45293662970407,6.78105762593618,8.589699882202986,6.8885724595653635,8.48446336679332
3,1.0,1.0,0,0,3,8,98125,2014,5,0,1957,57,12.765548423664681,7.244941546337007,8.863191340690854,7.244941546337007,8.898502209646642
4,2.5,2.0,0,0,3,7,98115,2014,7,1,2002,12,13.446619876217502,7.8636512654486515,8.881975184248867,7.490529402060711,8.728426091704613
3,1.75,1.5,0,0,4,7,98105,2014,10,0,1908,106,13.228525371792253,7.372118028337787,7.824445930877619,7.259116128097101,8.24301946898925
3,2.25,1.0,0,0,4,8,98023,2014,11,0,1968,46,12.292254928916668,7.384610383176974,8.865735152124781,7.682943169878292,9.04852707581358
4,2.0,1.5,0,0,5,7,98108,2014,12,0,1908,106,12.959846800844963,7.237778191923443,8.412054873292933,7.550135342488429,8.605387202152153
3,3.25,2.0,0,0,3,10,98014,2014,8,0,1998,16,13.74830287778897,8.219056661060598,10.558673226808954,7.427144133408616,10.16068464397519
4,1.75,1.0,0,0,4,9,98006,2014,10,0,1974,40,13.503537159062734,7.766840537085513,9.332646496360152,7.736743682453495,9.388653907372598
3,1.0,1.0,0,0,4,7,98004,2015,1,0,1952,63,13.599219723063324,7.273092595999522,9.242904362849446,7.640603826393634,9.242613932526478
3,1.75,1.0,0,2,3,6,98126,2015,2,0,1915,100,13.136761229100609,7.244941546337007,8.657129031713755,7.313886831633462,8.551787836180736
4,2.5,2.0,0,0,3,10,98053,2014,12,0,1990,24,13.592368256649284,8.434028950155469,11.117955093954706,8.434028950155469,11.117955093954706
3,2.25,2.0,0,1,4,8,98008,2014,9,0,1979,35,13.304686600863562,7.650168700845001,9.021235862885396,7.791935956938058,9.805654192187365
4,1.75,1.0,0,0,3,9,98074,2015,3,0,1982,33,13.34997851625269,7.606387389772652,9.396404915048972,7.696667081526462,9.31874624581997
2,2.25,2.0,0,0,5,7,98115,2014,6,0,1902,112,13.399996629152975,7.844240718141811,8.699681400989514,7.606387389772652,8.294299608857235
2,2.5,2.0,0,0,3,7,98003,2014,10,0,1986,28,11.94148190430179,7.123672785204607,8.202482446576537,7.244941546337007,8.222016437202196
3,2.25,1.0,0,0,3,7,98034,2015,1,0,1975,40,13.031346169595265,7.645397699428633,9.123038043573386,7.581209826196346,8.950792138768174
5,2.5,2.0,0,0,3,9,98004,2014,8,0,2002,12,14.082480354515004,7.9269635448629785,8.999742789830492,7.635786861395585,8.999742789830492
3,2.5,2.0,0,0,3,11,98052,2014,12,0,1997,17,13.645316366503913,8.177796683277778,9.345657668923812,8.098946748943339,9.350710824823459
3,1.0,1.0,0,0,3,7,98103,2014,8,0,1925,89,13.345508528717259,7.123672785204607,8.314097335405807,7.630946580890459,8.314097335405807
2,1.75,1.0,0,0,3,7,98105,2014,6,0,1921,93,13.174957725054906,7.403061091090091,8.314097335405807,7.591357046698551,8.314097335405807
5,3.75,1.5,0,3,4,9,98004,2015,2,0,1951,64,14.491003312191221,8.279189777195004,9.527993782923948,7.771067086065406,9.497097016351463
5,2.5,2.0,0,0,4,9,98005,2015,3,0,1969,46,13.818507063952548,8.055475141757274,10.821676481693363,8.188966863648876,10.795239659963128
4,3.0,2.0,0,0,3,8,98117,2015,2,1,2013,2,13.658857917508856,7.844240718141811,8.575650760987806,7.372118028337787,8.41316512099219
4,3.25,2.0,0,3,3,9,98059,2014,6,0,2000,14,13.493928313146206,8.279189777195004,10.225281154616678,8.137688184977605,10.280930344070526
