id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,sale_month,was_renovated,effective_age,price_log,sqft_living_log,sqft_lot_log,sqft_living15_log
236500010,3,1.75,1.0,0,0,3,7,98188,12,0,55,12.301387370778713,7.409136443920128,9.088285725968877,7.244941546337007
1441800250,4,2.25,1.0,0,0,3,8,98034,1,0,39,12.994532278619134,7.640603826393634,9.664659134301736,7.581209826196346
8929000050,4,2.5,2.0,0,0,3,8,98029,9,0,0,12.994509551139792,7.340186835320115,7.598399329323964,7.340186835320115
98030660,4,2.5,2.0,0,0,3,10,98075,3,0,9,13.610944619216111,8.263848131368906,8.883085524404578,8.0959035329611
3905100380,4,2.25,2.0,0,0,3,8,98029,4,0,20,13.190023895035274,7.528869256642251,8.23403420769204,7.528869256642251
1140000050,3,1.75,1.0,0,0,4,7,98003,11,0,39,12.278397958261774,7.155396301896734,9.212038928611765,7.421177528595393
5561000010,3,2.5,1.5,0,0,3,8,98027,2,0,50,13.312985389904174,8.071218539969863,10.463474700080463,7.897668150726906
8856920250,3,2.5,2.0,0,0,3,8,98058,5,0,24,12.765405536311112,7.696667081526462,8.892748769118258,7.692113339595466
5100402668,3,1.0,1.0,0,0,4,7,98115,2,0,75,13.112315061750808,7.359467638255621,8.614501373883236,7.479299637782834
2426049180,3,2.5,2.0,0,0,3,8,98034,10,0,17,13.1521182769224,7.637716432664798,8.497194544909547,7.518064181233078
205000010,4,2.5,2.0,0,0,3,9,98053,6,0,20,13.3374763699232,7.804251383528112,10.922118242774605,7.912423121473705
7504060020,4,2.25,2.0,0,0,3,9,98074,1,0,35,13.396201563945448,7.83241092718792,9.246768728589734,7.954723334497908
4204400098,5,1.75,1.0,0,2,3,7,98055,1,0,52,12.429220196836383,7.692113339595466,9.018089684104343,7.852050207265889
4204400098,5,1.75,1.0,0,2,3,7,98055,4,0,52,12.861001210669146,7.692113339595466,9.018089684104343,7.852050207265889
2131200766,3,1.5,1.0,0,0,3,7,98019,5,0,38,12.634606283893019,7.749753406274437,8.922791623969637,7.300472814267799
7760400480,3,2.5,1.0,0,0,3,7,98042,5,0,21,12.570719231334277,7.223295679562314,9.132811169466946,7.293697720601438
1863900225,3,1.75,1.5,0,0,4,6,98032,10,0,70,12.330283864960478,7.456454555176209,8.881975184248867,6.7580945044277305
1787600224,3,2.5,1.0,0,0,3,7,98125,3,0,48,12.873904582205107,7.403061091090091,8.852521917335372,7.528869256642251
323089134,3,1.0,1.0,0,0,4,6,98045,9,0,43,12.765691290604371,7.170888478512505,9.233763886919771,7.2305631534092925
7663700759,3,1.5,1.0,0,0,3,7,98125,12,0,45,12.81584093453868,7.353081920515432,8.972717499397138,7.507141079727608
3856904970,2,1.0,1.0,0,0,3,6,98105,8,0,93,13.058360179622305,7.02197642307216,8.36287583103188,7.62608275807238
1126059007,3,2.25,2.0,0,0,3,9,98072,3,0,30,13.670485941982712,7.890208213109961,11.920195609685857,8.033009498596668
2473002850,5,2.5,1.5,0,0,5,8,98058,1,0,48,13.151924121391561,8.24564690087386,9.675142999429854,7.81237820598861
1112700130,3,1.75,1.0,0,0,4,7,98034,1,0,36,12.923914877701906,7.273092595999522,9.054972284742485,7.2868764117507
121059007,4,1.0,1.0,0,0,3,5,98042,8,0,46,12.25486757159303,7.0909098220799835,10.681917533624532,7.244941546337007
2896600020,3,1.75,1.0,0,0,3,7,98034,3,0,46,13.038983942375959,7.327123292259293,8.94910546953925,7.259116128097101
9264900660,4,2.5,1.0,0,0,3,8,98023,9,0,35,12.394628892852941,7.824445930877619,9.175231194862615,7.824445930877619
7754900280,4,2.25,2.0,0,0,4,8,98042,6,0,39,12.682930853382516,7.606387389772652,9.852246888342531,7.576097340623111
9282801950,4,1.0,1.5,0,2,3,7,98178,8,0,71,12.53897064502647,7.099201743553092,8.699681400989514,7.293697720601438
3123039063,2,1.0,1.0,0,0,4,6,98070,9,0,71,12.621491384816093,7.00397413672268,10.203888397395684,7.465655310134056
2770606915,3,1.5,1.0,0,0,4,6,98199,10,0,64,12.948012371209098,6.957497370876951,8.797246236703527,7.333676395657684
5379804690,3,1.75,1.0,0,0,3,7,98188,8,0,53,12.425212191503038,7.659642954564682,9.816621619514466,7.62608275807238
6855700080,3,1.0,1.0,0,0,3,6,98125,7,0,62,12.594564519830627,7.123672785204607,9.087155271405804,7.1316985104669115
3856900507,4,3.5,2.0,0,0,3,10,98103,5,0,10,14.089347984049986,8.149312843635345,8.293549515060345,7.528869256642251
3501600185,3,1.75,1.0,0,0,3,7,98117,9,0,61,12.721888795877375,7.147559271189454,8.476579508530941,7.307202314764738
1068000235,4,2.25,1.5,0,2,4,10,98199,6,0,79,13.959611767738522,8.000014093678072,8.993675786759683,7.923348211930154
7519000585,2,1.0,1.5,0,0,3,7,98117,3,0,89,13.161586013632684,7.1316985104669115,8.21851757748959,7.266128779556451
1562200380,4,1.75,1.0,0,0,4,8,98007,9,0,49,13.235693848424024,7.462214939768189,9.082620630373812,7.687538766201629
7523700305,4,1.5,2.0,0,0,4,7,98032,10,0,55,12.402465567990559,7.456454555176209,8.91798070997329,7.223295679562314
8807810050,3,2.0,1.0,0,0,3,7,98053,5,0,26,12.91164481522143,7.123672785204607,9.575330647518628,7.208600337960199
3699100130,2,1.0,1.5,0,0,5,7,98033,10,0,84,13.112315061750808,7.421177528595393,9.595330626894961,7.496097345175956
2215901650,4,2.5,2.0,0,0,3,8,98038,4,0,23,12.765691290604371,7.669028288589683,8.867286523989415,7.3783837129967145
1099900020,5,2.75,1.0,0,0,3,7,98188,12,0,22,12.817198704312052,7.836369760545124,8.936166649549195,7.783640596221253
5128000010,2,1.0,1.0,0,0,2,6,98058,1,0,67,11.502885230075814,6.8679744089702925,9.016391478941248,7.13966033596492
3303980660,4,3.75,2.0,0,0,3,11,98059,6,0,13,13.883170141017091,8.326274787396764,9.419060402624668,8.213652703029998
1155640050,4,1.75,1.0,0,0,3,8,98155,8,0,31,12.971542813248437,7.444833273892193,8.952217101765946,7.57095858316901
8087800020,3,1.5,1.0,0,0,4,7,98052,5,0,51,12.929993908996359,7.307202314764738,9.04499391938819,7.307202314764738
3293200190,4,3.25,2.0,0,0,3,11,98052,12,0,26,13.931069789466747,8.46611040118692,11.040775534066068,8.101980731853192
1862000010,4,2.5,2.0,0,0,4,11,98052,8,0,26,13.726680437153236,8.131824785007195,10.46490172241293,7.9658927350845286
5711200170,3,2.5,2.0,0,0,3,8,98052,5,0,20,13.190023895035274,7.701200180857446,8.938662873666118,7.560601162768557
8690800130,3,1.5,1.0,0,0,4,8,98133,11,0,35,12.873904582205107,7.409136443920128,9.06843112579349,7.244941546337007
2768100545,3,1.5,1.0,0,0,4,7,98107,9,0,70,13.120363378739663,7.13966033596492,8.0507033814703,7.340186835320115
2596400050,3,1.0,1.0,0,0,4,7,98177,7,0,51,12.834683971615659,7.581209826196346,8.981681639973862,7.523481312573497
2641400290,4,2.5,2.0,0,0,3,8,98055,10,0,19,12.762830066509972,7.496097345175956,8.938662873666118,7.496097345175956
3210600010,3,2.25,1.0,0,0,4,7,98004,10,0,50,13.361381852676738,7.57095858316901,8.920389060080359,7.75833346749091
8691370290,4,2.75,2.0,0,0,3,9,98075,12,0,13,13.432786403100184,7.944846711001996,8.988446040062405,7.944846711001996
1790000080,4,2.25,1.0,0,0,4,8,98023,2,0,49,12.679283625722393,7.944846711001996,9.727406483331627,7.749753406274437
7116000425,2,1.0,1.0,0,0,5,5,98002,11,0,99,11.918397239722838,6.580639137284949,8.323851131338817,6.846943139585379
8143100500,3,1.75,1.0,0,0,3,7,98034,12,0,45,12.923914877701906,7.403061091090091,9.774744676643403,7.259116128097101
3735900545,3,2.0,2.0,0,0,3,7,98115,5,1,32,13.016893966928787,7.353081920515432,8.314097335405807,7.550135342488429
1443500305,6,2.5,1.0,0,0,3,6,98118,10,0,101,12.180708682634608,7.353081920515432,8.874168090363968,7.170888478512505
3649100103,4,1.75,1.0,0,0,3,7,98028,1,0,59,13.07107218827772,7.555381944240273,9.079776001955066,7.701200180857446
6746700605,5,1.75,2.0,0,0,4,7,98105,1,0,107,13.180634172318978,7.359467638255621,8.006700845440367,7.384610383176974
7999950020,4,2.5,2.0,0,0,3,8,98092,7,0,3,12.675923138051079,7.620214770574455,8.941676305360163,7.876638460975463
9211500010,3,2.25,1.0,0,0,4,7,98023,3,0,37,12.25486757159303,7.450660796211539,9.152287440527566,7.43307534889858
1324300290,3,2.75,1.5,0,0,4,7,98107,12,0,89,13.091906231773164,7.421177528595393,8.11102783819368,7.223295679562314
8691310380,4,2.75,2.0,0,0,4,9,98075,1,0,17,13.559328444560693,7.9483852851118995,9.234154550075438,8.157943507105037
4037400430,4,2.0,1.0,0,0,4,7,98008,10,0,56,13.077368103521614,7.43307534889858,9.012986392348266,7.390798521735676
254000545,4,2.5,2.0,0,0,4,7,98146,10,1,43,12.861001210669146,7.390798521735676,8.571870752706934,7.372118028337787
7214780020,4,2.5,2.0,0,0,3,9,98077,4,0,26,13.296318365198623,7.766840537085513,10.669373911736379,7.919719760924575
114100314,3,1.5,1.0,0,0,3,7,98028,3,0,55,12.560247968016562,7.300472814267799,8.870382066070137,7.7102051944325325
3629930170,4,2.5,2.0,0,0,3,9,98029,5,0,10,13.49116588426581,7.901377353792616,8.29529885950246,7.72356247227797
2946002140,3,1.5,1.0,0,0,2,7,98198,8,0,54,12.53897064502647,7.484930283289661,9.680406499268875,7.528869256642251
1432400525,3,1.5,1.0,0,0,5,6,98058,3,0,57,12.180759965737863,7.266128779556451,8.93075873555827,7.048386408721883
7011201470,2,1.0,1.0,0,0,5,8,98119,10,0,89,13.345508528717259,7.6783263565068856,7.693025748417888,7.048386408721883
7697800170,3,1.75,2.0,0,0,3,8,98011,4,0,36,12.506180941677357,7.496097345175956,9.13938128303569,7.650168700845001
8682291630,2,2.0,1.0,0,0,3,8,98053,10,0,8,13.233906541044401,7.565793282428515,8.616314282284044,7.403061091090091
1775800420,4,2.25,1.0,0,0,4,8,98072,2,0,39,13.06896471037963,7.581209826196346,9.604744532724922,7.340186835320115
2215901310,4,2.5,2.0,0,0,3,8,98038,11,0,22,12.623140184369177,7.560601162768557,8.901911226379612,7.528869256642251
1440500020,3,1.75,1.0,0,0,3,6,98155,12,0,65,12.765691290604371,7.293697720601438,9.064852065227576,7.293697720601438
6632900574,5,3.0,1.0,0,0,3,7,98155,8,0,74,12.814481318719762,8.000014093678072,9.216819338073892,7.372118028337787
6632900574,5,3.0,1.0,0,0,3,7,98155,2,0,75,13.296318365198623,8.000014093678072,9.216819338073892,7.372118028337787
7933510080,3,2.0,1.0,0,0,3,8,98024,10,0,33,13.286183160425152,7.766840537085513,11.682533209344108,7.886457270977689
1926069063,3,1.75,1.0,0,0,4,7,98077,3,0,41,13.279368835614243,7.490529402060711,11.37612014746894,8.092851027538384
973600020,3,2.25,1.0,0,0,3,8,98155,10,0,38,13.087722241959154,7.664346632098617,9.082734247371036,7.944846711001996
9558010190,4,2.5,2.0,0,0,3,8,98058,11,0,11,12.80902429414634,7.616283561580385,8.411832675758411,7.616283561580385
267010020,4,2.0,1.0,0,0,5,8,98008,7,0,42,13.25339339419516,7.490529402060711,8.962007209588313,7.67368812926773
8097000170,3,2.5,2.0,0,0,3,8,98092,2,0,25,12.721888795877375,7.72356247227797,8.99230873254815,7.779466967458324
9136100420,4,2.0,1.5,0,0,4,7,98103,4,0,101,13.550895061374236,7.762596048540069,8.479698986988657,7.403061091090091
8929000280,3,2.5,2.0,0,0,3,8,98029,5,0,0,12.86512515231929,7.43307534889858,7.3864708488298945,7.43307534889858
7883603190,3,1.0,1.5,0,0,3,7,98108,7,0,101,12.53897064502647,7.186144304522325,8.657129031713755,6.918695219020472
203600470,4,2.5,2.0,0,0,3,9,98014,4,0,17,13.3374763699232,7.897668150726906,10.397604358238855,7.951911381854188
8643200020,4,2.25,1.0,0,1,3,7,98198,5,0,56,12.91657092142417,7.941295570906532,10.060534035475412,7.528869256642251
322069153,3,2.5,2.0,0,0,3,8,98038,8,0,20,12.805598469420875,7.732369222284388,12.273170389062669,7.7752758464868625
2473450430,4,2.5,2.0,0,0,3,8,98058,5,0,35,12.896719202134523,7.962415680121064,9.13701670755734,7.85979918056211
7574910780,3,2.5,1.5,0,0,4,10,98077,5,0,22,13.550178193041367,8.016647877057803,10.309219291761723,8.119993827725105
3629980780,4,2.75,2.0,0,0,3,9,98029,9,0,10,13.47302165746721,7.9865049385539955,8.350666240520924,7.787796878181171
3332000091,3,1.0,1.0,0,0,3,6,98118,2,0,86,12.676079399771027,7.0825485693553,8.323851131338817,7.215975002651466
3395041236,3,2.5,2.0,0,0,3,7,98108,10,0,13,12.611541086966115,7.496097345175956,8.087640287778983,7.496097345175956
2310030500,3,1.75,1.0,0,0,3,8,98038,7,0,21,12.479913113434042,7.365812837209472,9.125653563808989,7.390798521735676
8665050080,3,2.5,2.0,0,0,3,8,98029,10,0,18,13.005831808336863,7.456454555176209,8.391403185357937,7.456454555176209
4037000840,3,2.0,1.0,0,0,4,7,98008,4,0,58,13.224921770781943,7.555381944240273,9.105202053852878,7.621195162809845
2856101845,2,1.75,1.0,0,0,3,6,98117,7,0,108,12.721888795877375,6.90875477931522,8.537191877922927,7.550135342488429
8078550250,4,2.75,1.0,0,0,4,7,98031,12,0,27,12.634606283893019,7.83241092718792,8.848652886213905,7.565793282428515
1837000010,3,1.0,1.0,0,0,3,7,98125,3,0,68,12.90917263218775,7.259116128097101,9.007121989469242,7.201170883281678
8691390280,4,3.5,2.0,0,0,3,9,98075,7,0,11,13.560619598657233,8.033009498596668,8.566173813637858,8.000014093678072
2372800050,3,1.0,1.0,0,2,5,7,98022,5,0,58,12.301387370778713,6.966967138613983,9.118992332516877,7.170888478512505
6600250050,4,2.5,2.0,0,0,3,8,98028,9,0,31,13.157732451741687,7.6783263565068856,9.18512512283512,7.951911381854188
7215900020,4,3.5,2.0,0,0,3,10,98033,12,0,9,14.285514812209815,8.309184527686298,9.157677719392877,7.787796878181171
6450304600,1,2.25,2.0,0,0,4,7,98133,10,0,35,12.660331092405906,7.57095858316901,7.844240718141811,7.365812837209472
2541100050,4,2.5,2.0,0,0,3,8,98034,7,0,23,13.258031735091691,7.719129840906732,9.336973022909548,7.65491704784832
1853200080,2,1.0,1.0,0,0,5,6,98034,6,0,93,12.765691290604371,7.390798521735676,9.127610724377186,7.8083230503910555
3058600050,2,1.0,1.0,0,0,4,6,98108,9,0,114,12.560247968016562,6.825460036255307,8.674367865788236,7.403061091090091
3148750050,3,2.5,2.0,0,0,3,7,98032,3,0,20,12.35017731849889,7.223295679562314,8.888480847722816,7.450660796211539
8651400680,3,1.0,1.0,0,0,4,6,98042,8,0,45,12.095146671399466,6.825460036255307,8.556606193773073,6.825460036255307
4359100050,3,1.5,1.0,0,0,3,7,98030,3,0,52,12.404927602627597,7.215975002651466,9.172223049863055,7.544861068658458
5379806185,3,1.5,1.0,0,0,3,7,98188,3,1,52,12.13270055639427,7.396948602621014,9.36417671669105,7.438971592395862
1737300130,6,2.5,2.0,0,0,3,8,98011,12,0,44,13.321215875492413,8.191740021277457,9.395491255780296,7.701200180857446
2781200010,4,2.5,2.0,0,0,3,9,98038,10,0,9,12.945628585536271,8.010027528481734,9.122164681072457,8.010027528481734
269000221,3,1.75,1.0,0,2,4,8,98199,8,0,57,13.565767608549109,7.749753406274437,8.764209507142004,7.840312983320164
6421100502,5,3.0,1.0,0,0,3,7,98052,9,0,10,13.451668563394815,8.098946748943339,9.556409270127691,7.58629630715272
4136900190,3,2.5,2.0,0,2,3,8,98092,3,0,17,12.675766851909591,7.621195162809845,8.933400396056303,7.581209826196346
8731980680,3,2.75,1.0,0,0,4,8,98023,1,0,37,12.703816069256568,7.560601162768557,8.94910546953925,7.621195162809845
2095800250,3,2.5,2.0,0,0,3,8,98011,8,0,26,13.0715478635983,7.659642954564682,8.414717399827001,7.601402334583733
3629920630,3,2.5,2.0,0,0,3,9,98029,3,0,12,13.366095129723817,7.682943169878292,8.517393171418904,7.682943169878292
6817800840,2,1.5,1.0,0,0,3,7,98074,3,0,31,12.994532278619134,7.193685818395112,9.672437829650821,7.384610383176974
7520000440,3,2.0,1.0,0,0,4,6,98146,2,0,73,12.273735966890268,7.365812837209472,8.533263371593732,7.365812837209472
587550470,3,2.75,2.0,0,3,4,10,98023,4,0,26,13.304686600863562,8.183397369998433,9.562264046489428,8.291797105048733
6851700381,4,2.0,2.0,0,0,4,9,98102,4,0,110,13.74830287778897,7.855932199718614,8.412054873292933,7.85979918056211
4077800029,4,1.75,1.5,0,2,3,8,98125,10,0,73,13.353476685668044,7.565793282428515,9.231220849555537,7.912423121473705
7202350480,3,2.5,2.0,0,0,3,7,98053,9,0,10,13.26212705890841,7.659642954564682,8.472405008626103,7.43307534889858
1021079099,3,2.5,1.5,0,0,4,8,98010,11,0,27,12.75130259456002,7.596392304064196,9.926569111979449,7.415175109613295
6075000050,4,1.75,1.0,0,0,4,7,98011,7,0,47,12.685410698175234,7.1785454837637,9.17895289873455,7.732369222284388
5467910020,3,2.5,1.0,0,0,4,10,98042,5,0,26,12.959846800844963,7.890208213109961,9.4894104675794,7.581209826196346
322069109,2,2.25,1.0,0,0,4,7,98038,5,0,43,12.926350926565435,7.555381944240273,11.598194491615347,7.62608275807238
8658300480,4,1.5,1.0,0,0,4,6,98014,7,0,38,12.61087420020211,7.333676395657684,9.105090961257085,7.327123292259293
9187200285,6,1.75,2.5,0,0,4,9,98122,5,0,106,13.620712694725297,7.979681302387741,8.517393171418904,7.611347717403621
3670500605,3,1.0,1.0,0,0,3,7,98155,9,0,59,12.206077645517674,6.918695219020472,9.000729834944558,7.01301578963963
2141330050,4,1.75,1.0,0,2,4,9,98006,5,0,27,13.541075028051122,7.804251383528112,9.495594499353297,8.055475141757274
3820350020,4,2.5,2.0,0,0,3,7,98019,4,0,16,12.793723190057223,7.507141079727608,8.268731832117737,7.507141079727608
3291800780,4,2.5,1.0,0,0,4,7,98056,2,0,32,12.834683971615659,7.645397699428633,9.02713842775492,7.438971592395862
2423069120,2,1.75,1.0,0,0,3,7,98027,5,0,41,12.59473402514672,7.696667081526462,11.399745568593604,7.85979918056211
6918100170,4,3.0,2.0,0,0,3,8,98198,3,0,29,12.429220196836383,7.719129840906732,8.972463821059907,7.346655163176539
7169200221,3,2.25,3.0,0,0,3,8,98115,10,0,14,13.116347317149176,7.280008252884188,7.23561914106675,7.280008252884188
3579000440,4,2.5,2.0,0,0,4,8,98028,8,0,27,13.161586013632684,7.732369222284388,9.08239335764556,7.687538766201629
8860500130,4,3.5,2.0,0,0,3,8,98055,7,0,15,12.807655372286902,7.908754738783246,8.822027322685583,7.732369222284388
1441800010,3,2.25,1.0,0,0,3,8,98034,12,0,38,13.038766527911386,7.719129840906732,8.987321812850125,7.565793282428515
7129300595,3,2.0,1.0,0,0,3,7,98118,5,0,75,11.970356641102999,6.994849985833071,8.714567550836485,7.518064181233078
4322300010,3,2.0,1.0,0,0,4,7,98003,6,0,47,12.593716562001331,7.58629630715272,9.169622538697624,7.444833273892193
7229800066,4,2.25,2.0,0,0,3,7,98059,8,0,29,12.99441863605669,7.930565854233965,9.620859354387026,7.409136443920128
3625059071,4,2.25,1.0,0,3,4,8,98008,1,0,55,13.70903942580019,7.736743682453495,10.620033826524304,7.934155233536322
9517200480,3,1.75,1.0,0,0,3,7,98072,7,0,31,13.190023895035274,7.754052639035757,9.40442579569038,7.523481312573497
240000269,4,4.5,2.0,0,0,3,10,98188,1,0,8,13.180634172318978,8.309184527686298,9.287394001418473,7.5126175446745105
9835800840,4,2.0,1.0,0,0,4,8,98032,2,0,48,12.278397958261774,7.293697720601438,8.853808274977197,7.403061091090091
8058500005,2,1.0,1.0,0,0,3,6,98125,2,0,89,12.577639650232573,7.390798521735676,8.594339400592892,7.340186835320115
2568200170,5,2.75,2.0,0,0,3,9,98052,3,0,9,13.589865129563993,8.0774471493312,8.688622307043769,8.03947991910045
9545250010,4,2.5,2.0,0,0,3,9,98027,11,0,21,13.573440270649085,8.092851027538384,9.167328481382892,8.045908742270779
4140090420,3,1.75,1.0,0,0,3,8,98028,3,0,44,12.978495316450783,7.6783263565068856,9.055556158175316,7.976251943745623
3334000050,2,1.0,1.0,0,1,3,7,98118,7,0,92,12.959846800844963,7.048386408721883,8.829958044235482,7.048386408721883
5101404144,4,2.5,1.0,0,0,3,8,98115,7,0,52,13.390864159490155,7.714677473800927,8.928110078202646,7.581209826196346
7338001190,3,1.5,2.0,0,0,4,6,98002,10,0,31,12.278397958261774,7.155396301896734,8.53030683056162,6.976348070447749
1865810290,3,1.0,1.0,0,0,3,6,98042,3,1,1,12.354496960983985,6.734591659972948,8.785845337961213,6.918695219020472
2785000290,3,1.75,1.0,0,0,4,8,98005,5,0,55,13.42246945133505,7.427144133408616,9.259225769705994,7.719129840906732
7955040080,5,2.75,1.0,0,0,4,7,98052,11,0,42,13.407543823396258,7.754052639035757,8.987321812850125,7.467942332285852
5480900010,4,2.5,2.0,0,0,3,10,98053,6,0,16,13.635188201437066,8.016647877057803,10.28069035092632,7.930565854233965
6362900080,6,3.0,2.0,0,0,3,7,98144,8,0,34,13.171155446333852,7.9658927350845286,8.93075873555827,7.293697720601438
4078300050,3,2.75,2.0,0,2,5,7,98125,5,0,76,13.567050480716235,7.976251943745623,8.037543185118697,7.783640596221253
3528000545,4,3.25,2.0,0,0,3,10,98053,8,0,26,13.645908958411516,8.036249942132116,11.120164318733623,8.071218539969863
710300010,4,2.75,2.0,0,0,3,8,98072,1,0,30,13.429849547739444,7.908754738783246,10.897646321508597,7.855932199718614
3764800630,3,1.5,1.0,0,0,3,7,98034,8,0,49,12.577639650232573,7.1785454837637,8.999742789830492,7.193685818395112
6383000825,2,1.0,1.0,0,0,4,8,98117,3,0,56,13.235693848424024,7.490529402060711,9.66675204770245,7.490529402060711
9465900500,3,2.5,2.0,0,0,3,9,98072,6,0,25,13.313811493501584,7.9483852851118995,8.78523362361273,7.905072849498666
2568200290,4,2.5,2.0,0,0,3,9,98052,8,0,9,13.544359098938253,8.055475141757274,8.696175846944678,8.055475141757274
3885808005,5,3.25,2.0,0,0,3,9,98033,3,0,1,14.36939624590319,8.27664912542186,8.612685172875459,7.621195162809845
3723800086,6,2.75,1.0,0,0,5,8,98118,6,0,53,13.407543823396258,7.951911381854188,9.029657471850737,7.719129840906732
6840701150,5,1.0,1.5,0,0,3,7,98122,3,0,96,13.199326270390594,7.816416983691801,8.38958706681109,7.57095858316901
7301300050,3,2.5,1.0,0,0,3,7,98155,11,0,53,12.834683971615659,7.565793282428515,8.729235349659273,7.57095858316901
6381500635,3,1.0,1.0,0,0,3,6,98125,5,0,70,12.742568940017076,7.13966033596492,8.82864061741828,7.170888478512505
3980300020,3,1.0,1.0,0,0,4,6,98024,3,0,47,12.73670383776449,6.508769136971682,10.065733944899032,7.53955882930103
1923000050,5,3.25,2.0,0,2,4,10,98040,3,0,41,14.038654909278163,8.27664912542186,9.450930836894113,8.188966863648876
7215720250,4,2.5,2.0,0,0,3,10,98075,12,0,15,13.448786721172443,8.058643712215618,9.4776156346503,8.11701408773731
3123049230,4,1.75,1.0,0,2,4,8,98166,4,0,53,13.366878520624217,7.479299637782834,9.430519533826377,7.745435610274381
8163000020,5,3.0,2.0,0,0,4,8,98027,1,0,52,13.598598798635953,7.714677473800927,9.812796687251625,7.596392304064196
7893808220,3,1.0,1.0,0,0,4,7,98198,7,0,54,12.429220196836383,6.898714534329988,8.995040974685022,7.259116128097101
538000440,3,2.5,2.0,0,0,3,7,98038,5,0,17,12.691583538230217,7.365812837209472,8.455104999102815,7.635786861395585
7883603390,4,1.75,2.0,0,0,3,7,98108,4,0,21,12.506180941677357,7.353081920515432,8.364275084991524,7.1316985104669115
7645900235,6,2.5,2.0,0,0,5,8,98126,7,0,92,13.68767832281738,7.878912912297133,8.210939733379021,7.581209826196346
9232900050,2,1.75,1.0,0,0,4,6,98103,8,0,90,12.611541086966115,7.659642954564682,8.756367559802975,7.372118028337787
7305300500,2,1.0,1.0,0,0,3,6,98155,12,0,66,12.577639650232573,7.0909098220799835,9.076923258535832,7.00397413672268
6065300840,4,4.0,1.0,0,0,5,10,98006,5,0,39,14.862829903121964,8.525359754082631,9.753187781764911,8.30671904320269
7227500020,3,1.0,1.0,0,0,5,5,98056,1,0,73,12.468248430698097,7.2868764117507,8.67008593751938,7.048386408721883
7237501190,4,3.25,2.0,0,0,3,13,98059,10,0,10,14.392124484065864,8.495152060539358,9.503233841478497,8.66406026722579
422000010,3,1.0,1.0,0,0,5,7,98056,11,0,60,12.611374406964662,7.365812837209472,8.566173813637858,7.074116816197362
826069127,3,2.25,1.0,0,0,4,8,98077,4,0,38,13.087774003025942,7.650168700845001,10.681917533624532,7.650168700845001
9413600420,3,2.25,1.0,0,0,4,8,98033,6,0,48,13.698977865303197,7.630946580890459,9.0642735958414,7.616283561580385
9151600541,3,2.5,1.5,0,1,4,8,98116,5,0,86,13.4856180275228,7.43307534889858,8.412054873292933,7.669028288589683
3423059153,4,3.0,1.0,0,0,5,8,98058,10,0,37,13.573440270649085,8.12296471523406,11.519722313970501,7.80016307039296
3630120190,3,2.5,2.0,0,0,3,9,98029,3,0,9,13.399996629152975,7.754052639035757,8.293049139768444,7.754052639035757
2787320430,4,1.75,1.0,0,0,4,7,98031,6,0,34,12.483708170000067,7.507141079727608,9.001962272862446,7.501634457883413
1672000170,3,1.75,1.0,0,0,4,8,98006,9,0,46,13.26212705890841,7.544861068658458,9.31847703058076,7.908754738783246
2050000020,4,3.75,1.0,0,0,3,10,98072,6,0,20,14.010255457801716,8.2482674474469,10.888837820341777,8.052296499538647
3221079069,3,2.5,2.0,0,0,3,9,98022,8,0,23,13.07107218827772,7.9269635448629785,11.50168249902418,7.5126175446745105
7501000080,4,3.5,2.0,0,0,3,10,98033,11,0,24,13.64803938633243,8.013343181386672,9.453364978883542,8.045908742270779
3500100078,3,1.75,1.0,0,0,3,7,98155,6,0,52,12.77280873810987,7.065613363597717,9.009814110527381,7.384610383176974
9493200010,3,1.0,1.0,0,0,3,7,98011,6,0,59,12.757082940769225,7.147559271189454,9.036106025364846,7.237778191923443
3905081350,4,2.75,2.0,0,0,3,8,98029,1,0,23,13.235693848424024,7.576097340623111,8.731174900938061,7.621195162809845
6061000010,4,2.75,1.0,0,2,4,7,98092,5,0,38,12.685410698175234,7.7102051944325325,10.821676481693363,7.7102051944325325
7635801350,3,1.75,1.5,0,0,4,7,98166,3,0,93,13.296318365198623,7.7057128238944275,10.002518075999083,7.606387389772652
7806210380,4,2.0,1.0,0,0,3,7,98002,2,0,38,12.458778882573533,7.630946580890459,8.764209507142004,7.544861068658458
7577700440,3,1.0,1.0,0,0,3,7,98116,5,0,97,13.017005083966255,7.00397413672268,8.434028950155469,7.0909098220799835
3876810190,4,1.0,1.0,0,0,3,7,98072,11,0,44,12.923914877701906,7.039660349862076,8.883085524404578,7.170888478512505
1224059049,3,1.75,1.0,0,2,4,9,98008,6,0,62,13.60479076121576,7.591357046698551,9.510741216835738,7.804251383528112
3348401319,5,3.0,1.0,0,0,3,7,98178,5,0,10,12.827995001361906,7.816416983691801,9.219399216464529,7.736743682453495
5589300585,3,1.0,1.0,0,0,3,7,98155,12,0,63,12.691583538230217,6.957497370876951,9.114269903225448,7.273092595999522
3293700221,3,1.0,1.0,0,0,3,6,98133,10,0,67,12.54254845357358,7.13966033596492,8.94389780251682,7.596392304064196
2013300050,3,2.0,1.0,0,0,3,6,98198,7,0,66,12.460718739865236,7.427144133408616,9.90243700089995,7.67368812926773
408100050,4,1.0,1.5,0,0,4,7,98155,8,0,65,12.706699437569211,7.215975002651466,8.682877107057168,6.957497370876951
